Title,Genre,Year,Rating,BoxOffice
movie797,horror,1999,2.2,48467
movie798,thriller,2002,1.1,147216
movie799,action,2022,4.6,77572
movie800,sci-fi,1996,4.8,51978
movie801,drama,2024,3.7,136382
movie802,thriller,2009,1.9,120955
movie803,horror,2020,1.1,16951
movie804,romance,2014,3.8,107985
movie805,horror,1993,3.0,25625
movie806,drama,2009,3.8,62001
movie807,thriller,1990,4.2,10508
movie808,animation,2013,1.1,20903
movie809,drama,2013,3.8,198756
movie810,drama,2015,2.8,173638
movie811,romance,2007,1.6,9474
movie812,animation,1999,3.8,149407
movie813,thriller,1995,1.6,195580
movie814,animation,2017,4.2,91008
movie815,comedy,2019,4.7,95619
movie816,comedy,2001,4.6,164421
movie817,action,2002,3.7,58985
movie818,drama,2019,1.9,96964
movie819,comedy,2010,1.6,12122
movie820,thriller,2010,3.3,114899
movie821,romance,2014,3.5,51198
movie822,thriller,1997,1.1,91129
movie823,action,1994,3.8,75158
movie824,comedy,1995,4.6,132524
movie825,action,1992,2.6,188831
movie826,action,1998,1.7,31882
movie827,animation,2023,4.0,40033
movie828,thriller,2010,4.1,51495
movie829,sci-fi,2005,4.2,6382
movie830,action,2022,4.3,109475
movie831,comedy,2020,3.4,9693
movie832,sci-fi,2007,4.5,103452
movie833,action,2021,3.2,32854
movie834,animation,2007,3.6,112133
movie835,comedy,2024,3.5,142608
movie836,thriller,2024,4.0,20891
movie837,horror,2005,4.1,133694
movie838,comedy,2022,1.8,196788
movie839,animation,2017,1.4,112593
movie840,action,2003,2.9,169607
movie841,thriller,1995,3.0,160810
movie842,thriller,1999,1.8,114369
movie843,comedy,1993,2.6,81572
movie844,horror,1997,1.2,65770
movie845,comedy,2009,3.6,114993
movie846,romance,1999,2.3,56909
movie847,horror,2004,4.5,115476
movie848,animation,2012,2.8,173937
movie849,thriller,2024,2.1,182420
movie850,animation,2018,3.8,101155
movie851,horror,2001,3.6,25664
movie852,romance,1995,1.0,60056
movie853,romance,2021,1.3,81175
movie854,drama,1992,3.3,74079
movie855,comedy,2008,3.3,7632
movie856,comedy,2016,4.9,198720
movie857,comedy,1994,2.6,110463
movie858,sci-fi,2015,2.6,62841
movie859,sci-fi,2020,4.1,160725
movie860,animation,1994,3.8,130888
movie861,romance,2010,1.0,140966
movie862,action,1990,4.7,157728
movie863,animation,1997,2.9,90887
movie864,romance,1994,3.5,123062
movie865,horror,2004,2.5,9619
movie866,action,2017,1.6,174656
movie867,romance,2006,3.8,154388
movie868,comedy,1991,2.9,135887
movie869,sci-fi,2007,3.4,9769
movie870,comedy,2020,4.3,127955
movie871,horror,2014,3.8,163075
movie872,comedy,2003,3.9,63976
movie873,thriller,2012,2.8,128221
movie874,horror,2024,3.5,132491
movie875,horror,2004,4.4,170842
movie876,sci-fi,2022,4.9,129949
movie877,romance,2010,2.8,62454
movie878,drama,2002,2.5,92398
movie879,drama,2010,1.3,176869
movie880,comedy,2015,3.9,45310
movie881,animation,2001,3.7,22494
movie882,sci-fi,2010,2.6,171447
movie883,animation,2000,2.9,139935
movie884,animation,2003,3.3,83240
movie885,action,2010,3.4,146855
movie886,action,2004,4.1,21742
movie887,sci-fi,1993,3.4,30845
movie888,thriller,1996,1.4,105029
movie889,horror,2014,3.2,174587
movie890,drama,2003,1.0,121835
movie891,horror,2024,2.4,185586
movie892,drama,1991,2.2,153062
movie893,sci-fi,2015,2.5,131928
movie894,horror,1991,4.5,64880
movie895,thriller,2017,4.0,169263
movie896,romance,1991,3.6,80633
movie897,comedy,2006,4.1,101798
movie898,comedy,2022,2.1,53892
movie899,horror,2013,3.4,176575
movie900,thriller,2017,4.5,5014
movie901,romance,1997,1.8,123566
movie902,sci-fi,2016,2.2,110103
movie903,sci-fi,2008,1.6,108558
movie904,horror,2019,1.7,67328
movie905,comedy,2014,4.7,130568
movie906,horror,1994,3.3,39831
movie907,animation,2001,1.5,10627
movie908,animation,2021,1.9,56837
movie909,drama,1996,4.1,73784
movie910,action,1997,4.1,196777
movie911,sci-fi,2014,1.3,165332
movie912,drama,2019,3.3,106689
movie913,comedy,2014,4.5,147717
movie914,sci-fi,2022,2.6,55351
movie915,animation,2005,1.0,17887
movie916,horror,2006,2.1,43965
movie917,thriller,1996,1.1,118985
movie918,sci-fi,1990,2.6,18333
movie919,thriller,2003,4.3,123753
movie920,comedy,1992,3.8,20969
movie921,horror,2005,2.7,80321
movie922,comedy,2007,4.3,111374
movie923,drama,1993,2.6,191682
movie924,drama,2006,4.9,95617
movie925,romance,2014,2.0,174703
movie926,animation,2005,2.1,56831
movie927,drama,2019,4.3,71956
movie928,animation,2000,4.2,43970
movie929,comedy,2015,1.1,98530
movie930,thriller,1999,4.5,10382
movie931,comedy,1993,3.8,10751
movie932,romance,1998,4.0,56553
movie933,sci-fi,1994,4.1,175973
movie934,drama,2005,1.1,168556
movie935,animation,2013,1.1,51752
movie936,comedy,2000,2.6,176652
movie937,sci-fi,2004,1.5,151438
movie938,action,2013,2.8,176093
movie939,sci-fi,2017,1.9,8497
movie940,horror,2009,3.3,199974
movie941,animation,2015,1.8,195254
movie942,horror,2003,2.3,182755
movie943,horror,2019,1.6,190018
movie944,thriller,1999,2.4,29893
movie945,sci-fi,2009,3.9,152842
movie946,horror,2014,4.1,173901
movie947,drama,1994,4.1,127146
movie948,horror,1996,2.0,115145
movie949,sci-fi,2000,4.1,47791
movie950,drama,1991,2.3,50750
movie951,romance,2009,4.6,64271
movie952,drama,1995,1.2,57525
movie953,action,1994,2.0,178897
movie954,romance,2013,1.4,77379
movie955,action,1995,1.3,95576
movie956,sci-fi,2021,4.3,83633
movie957,comedy,2005,2.9,139653
movie958,sci-fi,1998,1.7,62839
movie959,horror,2012,2.8,5658
movie960,drama,1998,2.1,156871
movie961,animation,2022,1.5,194265
movie962,thriller,2008,2.4,77561
movie963,horror,2019,2.1,71955
movie964,thriller,2002,2.3,125169
movie965,drama,2004,4.6,61910
movie966,drama,2022,3.3,134560
movie967,thriller,2021,2.1,51448
movie968,action,2003,2.6,142646
movie969,horror,2001,2.9,152746
movie970,horror,1992,2.4,158610
movie971,animation,2009,3.0,181121
movie972,animation,2021,4.0,160367
movie973,thriller,2002,5.0,50541
movie974,romance,2012,1.1,63113
movie975,horror,2015,2.3,102299
movie976,comedy,1996,3.2,21838
movie977,drama,2005,4.4,68948
movie978,sci-fi,2005,4.4,116299
movie979,horror,2011,2.4,142795
movie980,animation,2021,3.4,44751
movie981,drama,1991,5.0,136189
movie982,sci-fi,2013,4.7,124125
movie983,comedy,2018,3.4,147182
movie984,action,2002,4.7,119846
movie985,animation,2022,3.6,129773
movie986,thriller,2001,4.8,131727
movie987,drama,2018,3.9,145082
movie988,animation,1997,3.3,66953
movie989,action,2013,2.7,121594
movie990,drama,2004,4.5,197805
movie991,drama,1991,3.0,31659
movie992,sci-fi,1990,3.0,125570
movie993,action,1991,2.2,198732
movie994,action,2018,4.7,27851
movie995,comedy,1994,4.4,25844
movie996,animation,1991,3.9,192933
movie997,horror,2020,2.4,144614
movie998,sci-fi,2006,3.0,182169
movie999,horror,1990,2.3,154029
movie1000,animation,2006,1.2,19920
movie1001,horror,1999,2.8,70358
movie1002,drama,2007,4.7,49937
movie1003,drama,1999,2.4,26708
movie1004,horror,1994,2.2,187010
movie1005,comedy,2005,3.4,179764
movie1006,action,2007,3.6,125897
movie1007,comedy,2017,4.3,162810
movie1008,horror,1993,1.2,38358
movie1009,action,2022,3.5,159631
movie1010,romance,2016,4.0,148512
movie1011,romance,1998,3.0,52555
movie1012,sci-fi,2014,3.8,27994
movie1013,thriller,1999,4.3,5460
movie1014,drama,1993,2.7,101464
movie1015,sci-fi,2022,3.0,99963
movie1016,drama,1992,4.5,135166
movie1017,horror,2008,1.0,49361
movie1018,romance,2004,2.7,53320
movie1019,sci-fi,2002,3.8,170554
movie1020,drama,1992,1.5,179159
movie1021,sci-fi,2016,2.2,160354
movie1022,romance,2024,3.8,161265
movie1023,comedy,2002,2.0,114891
movie1024,animation,2019,2.4,50935
movie1025,romance,2001,3.4,74245
movie1026,drama,1997,4.6,117738
movie1027,thriller,2000,4.0,116579
movie1028,comedy,2021,4.8,96863
movie1029,animation,2024,4.0,27731
movie1030,thriller,2024,2.1,21181
movie1031,horror,2015,2.8,166010
movie1032,romance,2023,2.7,163475
movie1033,thriller,2009,3.5,52261
movie1034,horror,2003,2.2,37964
movie1035,comedy,2017,5.0,36390
movie1036,action,1998,1.7,30577
movie1037,romance,2009,1.3,81969
movie1038,drama,2008,4.4,84609
movie1039,sci-fi,2006,4.9,130872
movie1040,animation,1998,2.5,7363
movie1041,sci-fi,1991,1.5,45062
movie1042,drama,2015,1.8,53580
movie1043,drama,2004,3.0,165675
movie1044,action,2009,3.9,23120
movie1045,thriller,2022,1.9,80787
movie1046,horror,1994,5.0,33010
movie1047,thriller,1996,4.1,30043
movie1048,sci-fi,1998,4.2,32272
movie1049,romance,1995,3.3,126228
movie1050,action,1998,4.5,6359
movie1051,comedy,2012,1.2,125407
movie1052,comedy,1997,2.6,113876
movie1053,thriller,2022,1.6,103224
movie1054,romance,2016,3.0,139275
movie1055,action,2010,1.6,82410
movie1056,comedy,2020,3.0,7610
movie1057,animation,2012,1.2,21598
movie1058,romance,2021,1.6,105353
movie1059,comedy,2021,1.6,156871
movie1060,comedy,2021,2.2,79533
movie1061,sci-fi,1992,2.3,108653
movie1062,romance,1996,3.7,138055
movie1063,drama,1993,3.9,47927
movie1064,romance,2007,2.3,178039
movie1065,horror,1999,4.4,80834
movie1066,sci-fi,1998,3.8,101469
movie1067,sci-fi,1998,4.2,162393
movie1068,animation,2000,3.7,162487
movie1069,animation,2011,1.9,169618
movie1070,horror,1994,4.7,70589
movie1071,horror,1996,3.0,197510
movie1072,thriller,2020,4.3,47863
movie1073,thriller,2000,4.4,78326
movie1074,comedy,2019,2.5,146749
movie1075,comedy,2015,4.3,93443
movie1076,drama,2017,2.4,99809
movie1077,sci-fi,2009,3.9,59718
movie1078,horror,2002,3.2,50445
movie1079,sci-fi,1993,1.2,133661
movie1080,sci-fi,1991,3.6,79227
movie1081,horror,1995,3.0,179622
movie1082,drama,2013,3.6,196835
movie1083,thriller,2021,4.0,92905
movie1084,animation,2004,3.7,63496
movie1085,sci-fi,1991,1.6,99284
movie1086,sci-fi,2011,4.1,95245
movie1087,thriller,2009,3.8,66253
movie1088,comedy,1998,1.4,23411
movie1089,romance,2003,2.1,43342
movie1090,romance,1994,2.5,144319
movie1091,comedy,1997,3.4,114452
movie1092,horror,2006,3.1,17504
movie1093,comedy,1992,2.5,6162
movie1094,drama,1994,4.9,133142
movie1095,sci-fi,2002,3.6,133238
movie1096,horror,2024,3.4,65823
movie1097,horror,2015,4.1,143680
movie1098,thriller,2001,3.3,11335
movie1099,sci-fi,2019,3.2,199095
movie1100,romance,1996,2.6,161958
movie1101,comedy,2019,3.4,114685
movie1102,animation,1995,1.7,14101
movie1103,romance,2020,2.7,105275
movie1104,action,2016,3.7,118480
movie1105,romance,1999,1.6,110051
movie1106,comedy,2024,1.8,60751
movie1107,romance,2009,1.6,105528
movie1108,animation,2010,1.9,37605
movie1109,animation,2006,2.2,9585
movie1110,animation,2019,4.6,160302
movie1111,action,2002,2.9,161856
movie1112,action,2010,3.8,38194
movie1113,romance,2009,3.2,77371
movie1114,horror,2008,1.1,50547
movie1115,romance,1998,1.8,83258
movie1116,thriller,1996,4.5,14314
movie1117,comedy,1991,3.8,194439
movie1118,sci-fi,1990,3.0,183538
movie1119,sci-fi,2017,4.6,62430
movie1120,comedy,1997,4.2,6797
movie1121,drama,1992,4.9,112732
movie1122,sci-fi,2018,1.0,145275
movie1123,sci-fi,2022,4.0,155710
movie1124,drama,1992,2.7,158059
movie1125,drama,2006,2.9,118148
movie1126,sci-fi,2024,2.9,186469
movie1127,romance,2005,2.0,156982
movie1128,drama,2004,3.0,139383
movie1129,action,2013,2.2,117759
movie1130,drama,1991,1.4,55407
movie1131,romance,1996,3.5,42110
movie1132,horror,2006,3.7,118244
movie1133,sci-fi,2000,1.6,176401
movie1134,comedy,1996,3.5,93908
movie1135,animation,2021,2.3,7144
movie1136,thriller,2018,4.1,152344
movie1137,animation,2013,2.0,124755
movie1138,romance,2010,1.2,176032
movie1139,comedy,2008,3.3,120021
movie1140,sci-fi,1998,4.3,8540
movie1141,thriller,2002,1.7,164470
movie1142,animation,2003,2.6,106421
movie1143,thriller,2012,2.0,199256
movie1144,horror,2008,5.0,128124
movie1145,comedy,2010,2.2,20506
movie1146,sci-fi,1993,3.0,147290
movie1147,thriller,1990,3.6,164132
movie1148,thriller,2019,1.6,180882
movie1149,action,2023,4.1,30354
movie1150,drama,2020,4.2,77272
movie1151,thriller,2008,3.6,18620
movie1152,drama,1992,4.7,163452
movie1153,romance,2004,4.3,171064
movie1154,romance,2010,1.6,141997
movie1155,animation,2009,1.8,185750
movie1156,thriller,2009,1.5,85059
movie1157,horror,2023,1.7,133777
movie1158,thriller,2004,4.0,157754
movie1159,horror,2004,4.6,57094
movie1160,horror,2000,1.7,51780
movie1161,drama,2006,2.1,82181
movie1162,sci-fi,2002,3.4,141886
movie1163,drama,2002,4.6,39376
movie1164,sci-fi,2004,1.7,106250
movie1165,horror,2001,4.5,125130
movie1166,horror,2009,3.8,185335
movie1167,animation,2024,4.1,174517
movie1168,action,1995,4.3,22053
movie1169,action,2003,3.2,19929
movie1170,romance,2012,1.2,141537
movie1171,sci-fi,2022,1.4,139808
movie1172,horror,2017,1.8,142509
movie1173,drama,2006,4.8,18284
movie1174,sci-fi,2007,4.7,151574
movie1175,sci-fi,2021,4.4,139252
movie1176,sci-fi,2020,2.8,12970
movie1177,action,2020,3.8,144248
movie1178,sci-fi,2006,2.3,175656
movie1179,animation,2023,4.0,141863
movie1180,sci-fi,2014,2.7,42756
movie1181,action,2011,3.7,141675
movie1182,thriller,1995,3.6,5310
movie1183,animation,1995,3.9,90481
movie1184,animation,2017,4.0,92482
movie1185,horror,2017,1.4,153478
movie1186,action,1990,1.9,33649
movie1187,horror,2014,1.0,51972
movie1188,sci-fi,1994,1.6,184157
movie1189,animation,2020,1.4,77190
movie1190,action,2012,3.9,176867
movie1191,comedy,2002,1.7,10941
movie1192,animation,2021,4.4,96615
movie1193,sci-fi,2004,4.0,69829
movie1194,animation,1993,3.4,166733
movie1195,thriller,1992,1.1,158999
movie1196,sci-fi,2002,3.6,38525
movie1197,romance,2023,2.5,33257
movie1198,animation,1995,2.1,7981
movie1199,thriller,2021,3.2,70362
movie1200,drama,2011,2.9,64345
movie1201,drama,1990,1.8,196381
movie1202,sci-fi,2020,4.8,135141
movie1203,horror,2007,2.4,78828
movie1204,horror,1998,1.7,128233
movie1205,drama,2024,3.9,30137
movie1206,thriller,2006,4.0,23165
movie1207,sci-fi,2010,2.4,55170
movie1208,comedy,2013,4.9,60313
movie1209,action,1991,2.5,129720
movie1210,thriller,2019,2.4,78283
movie1211,thriller,2006,2.6,75677
movie1212,comedy,2020,1.1,175121
movie1213,drama,2006,3.6,104501
movie1214,animation,2019,1.1,93037
movie1215,comedy,1993,1.7,93058
movie1216,thriller,2003,1.3,48642
movie1217,horror,1990,4.6,152615
movie1218,romance,2020,4.2,188678
movie1219,action,2005,1.8,55356
movie1220,drama,2019,1.6,43650
movie1221,thriller,2015,2.9,104309
movie1222,thriller,2021,3.9,52202
movie1223,sci-fi,2008,3.7,102257
movie1224,horror,2006,4.8,168769
movie1225,romance,1991,4.2,77787
movie1226,horror,2007,2.9,192952
movie1227,thriller,1997,1.7,94551
movie1228,comedy,1998,4.9,86454
movie1229,animation,2015,1.9,114924
movie1230,romance,2003,3.2,28066
movie1231,comedy,1998,2.3,46630
movie1232,animation,2011,3.1,179343
movie1233,sci-fi,2009,1.6,190441
movie1234,animation,2018,2.7,177915
movie1235,horror,1999,3.3,23059
movie1236,romance,1992,1.4,84697
movie1237,drama,1992,3.2,173915
movie1238,horror,2009,3.9,97037
movie1239,animation,2009,4.5,166736
movie1240,animation,1991,3.8,35551
movie1241,romance,2016,4.8,6189
movie1242,thriller,2024,1.3,187180
movie1243,romance,2009,3.2,32816
movie1244,action,2005,1.2,32861
movie1245,sci-fi,2019,2.0,60811
movie1246,action,2018,2.8,122481
movie1247,romance,2021,3.7,184449
movie1248,thriller,2003,2.7,158884
movie1249,horror,2010,4.4,123657
movie1250,thriller,2023,2.6,29649
movie1251,romance,2012,3.3,7013
movie1252,romance,1999,4.8,85688
movie1253,romance,2021,4.6,193738
movie1254,action,1997,3.9,10791
movie1255,thriller,2002,1.6,62044
movie1256,drama,2019,1.3,179817
movie1257,sci-fi,2001,1.0,26997
movie1258,comedy,2007,1.9,30260
movie1259,drama,2011,2.5,181642
movie1260,animation,2003,3.5,100226
movie1261,comedy,2009,1.1,7847
movie1262,comedy,2006,4.4,110971
movie1263,animation,1995,3.3,42004
movie1264,comedy,2023,1.5,160767
movie1265,action,2020,2.6,173520
movie1266,thriller,1995,2.9,62940
movie1267,action,1990,1.4,6447
movie1268,animation,2012,2.1,91878
movie1269,comedy,2009,3.4,16068
movie1270,animation,2008,1.2,89623
movie1271,action,1992,5.0,164936
movie1272,action,2011,2.6,53299
movie1273,horror,2017,3.1,138126
movie1274,comedy,1990,2.1,73754
movie1275,action,2000,1.9,143185
movie1276,sci-fi,2023,1.6,61634
movie1277,action,2023,1.2,83332
movie1278,sci-fi,2014,2.4,120836
movie1279,sci-fi,2011,1.7,91354
movie1280,horror,2012,2.4,106107
movie1281,romance,2003,3.9,103199
movie1282,horror,2024,4.5,71662
movie1283,sci-fi,2009,4.5,26845
movie1284,romance,2020,2.0,28067
movie1285,drama,2004,3.9,184782
movie1286,action,2008,2.1,132647
movie1287,drama,1999,3.4,112346
movie1288,romance,2009,2.1,127468
movie1289,horror,1994,4.4,53068
movie1290,romance,2019,4.6,139442
movie1291,animation,2001,1.8,39473
movie1292,horror,2020,2.2,91494
movie1293,thriller,1991,1.4,53892
movie1294,animation,2015,4.6,89239
movie1295,drama,2017,3.5,184681
movie1296,sci-fi,1999,2.9,53134
movie1297,animation,2003,1.6,77479
movie1298,drama,2012,4.2,58932
movie1299,comedy,2013,3.3,44998
movie1300,action,2004,1.4,162975
movie1301,romance,2008,2.2,58946
movie1302,romance,1991,4.2,22192
movie1303,horror,2005,4.8,14791
movie1304,sci-fi,2003,3.1,197259
movie1305,drama,2000,3.8,95055
movie1306,thriller,1993,2.5,194269
movie1307,sci-fi,2006,3.0,156617
movie1308,comedy,2019,2.8,17146
movie1309,drama,2014,4.9,18540
movie1310,animation,2019,4.3,113389
movie1311,animation,2004,1.9,74126
movie1312,comedy,1999,1.4,149776
movie1313,horror,2012,2.7,65551
movie1314,romance,2001,5.0,116639
movie1315,comedy,1994,2.4,32220
movie1316,thriller,2010,4.1,166978
movie1317,drama,2000,1.9,24300
movie1318,action,2024,2.4,74051
movie1319,drama,1999,4.9,37265
movie1320,animation,1991,4.8,94619
movie1321,comedy,2015,4.5,93176
movie1322,romance,2024,3.0,76073
movie1323,action,2007,2.1,70925
movie1324,sci-fi,2018,1.5,191673
movie1325,horror,2010,3.5,70227
movie1326,comedy,1995,2.6,128821
movie1327,romance,2020,4.9,178044
movie1328,drama,2013,4.2,185421
movie1329,comedy,2005,4.7,101510
movie1330,horror,2018,2.3,197190
movie1331,horror,1999,1.7,103073
movie1332,horror,2012,3.6,37021
movie1333,horror,2023,4.0,40710
movie1334,sci-fi,2014,3.3,159178
movie1335,romance,2004,1.3,25414
movie1336,animation,2019,3.5,63734
movie1337,horror,2011,1.6,87048
movie1338,horror,1991,2.3,104476
movie1339,thriller,2014,1.8,117140
movie1340,sci-fi,1996,2.8,193005
movie1341,horror,2011,1.2,13661
movie1342,sci-fi,2002,1.2,11744
movie1343,thriller,1990,1.0,188361
movie1344,thriller,2024,2.3,153124
movie1345,action,2012,1.1,22094
movie1346,horror,2023,2.3,56599
movie1347,thriller,2018,3.1,65928
movie1348,thriller,1990,2.9,139255
movie1349,animation,2020,4.6,106555
movie1350,romance,2017,4.9,196694
movie1351,thriller,2005,2.2,127403
movie1352,sci-fi,1993,2.1,90853
movie1353,animation,2003,1.1,115083
